Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,_version:1,Member,Concept,Member Type
7b160f9f-17ce-4219-9eef-9e319de95911,,,Mosquito Bednet-180cm x 190cm x 150cm (LxWxH),,Medical supply,N/A,,,3,Mosquito Bednet-180cm x 190cm x 150cm (LxWxH),Medical Supply Items,CONCEPT-SET
b801aaf2-d7ce-41c5-8a04-ef18aa7698c9,,,Mosquito Bednet-180cm x 190cm x 160cm (LxWxH),,Medical supply,N/A,,,3,Mosquito Bednet-180cm x 190cm x 160cm (LxWxH),Medical Supply Items,CONCEPT-SET
6d73f9fd-9459-436a-88f3-f1bbc82184d1,,,Dental Wire-22CH,,Medical supply,N/A,,,3,Dental Wire-22CH,Medical Supply Items,CONCEPT-SET
8ca3b18c-f9c9-4470-b543-7fd7e34cb7fb,,,Mosquito Bednet-190cm x 180cm x 180cm (LxWxH),,Medical supply,N/A,,,3,Mosquito Bednet-190cm x 180cm x 180cm (LxWxH),Medical Supply Items,CONCEPT-SET
ef2a6b09-864c-47bd-b648-8d64a0ce9251,,,Mosquito Bednet-190x180x170 cm (LxWxH),,Medical supply,N/A,,,3,Mosquito Bednet-190x180x170 cm (LxWxH),Medical Supply Items,CONCEPT-SET
61aac41c-895f-469c-8eb1-4fca4a9cdd69,,,Plastic droper-Non sterile size hold 7ml of liquid with graduated marking in 0.5ml increments,,Medical supply,N/A,,,3,Plastic droper-Non sterile size hold 7ml of liquid with graduated marking in 0.5ml increments,Medical Supply Items,CONCEPT-SET
2e202990-4309-4eb6-a3f6-c140204e67ad,,,Tubular bandage-2m,,Medical supply,N/A,,,3,Tubular bandage-2m,Medical Supply Items,CONCEPT-SET
0aec76d5-0a35-4ab8-a0c6-5de2dfa6deea,,,"Polysulfone filter-Surface area 1.8, low flux m2 gamma sterilization",,Medical supply,N/A,,,3,"Polysulfone filter-Surface area 1.8, low flux m2 gamma sterilization",Medical Supply Items,CONCEPT-SET
548c9694-5172-4416-b77a-b6036836fe45,,,Surgical Scalpel Blade -No. 18,,Medical supply,N/A,,,3,Surgical Scalpel Blade -No. 18,Medical Supply Items,CONCEPT-SET
9be37e00-6417-4405-bce2-1beb6e53262c,,,Blood line with re circulation bag,,Medical supply,N/A,,,3,Blood line with re circulation bag,Medical Supply Items,CONCEPT-SET
42ab924a-6eb0-4d12-a8af-5c096788f535,,,"Polysulfone filter-Surface area 1.6, low flux m2 gamma sterilization",,Medical supply,N/A,,,3,"Polysulfone filter-Surface area 1.6, low flux m2 gamma sterilization",Medical Supply Items,CONCEPT-SET
27aff300-2c40-4010-8f26-a4a89aa40f4b,,,"Hemodialysis catheter (non-tunneled)-12Fr, 15cm length",,Medical supply,N/A,,,3,"Hemodialysis catheter (non-tunneled)-12Fr, 15cm length",Medical Supply Items,CONCEPT-SET
dfb33181-919a-4307-9403-ab658f0f0cd4,,,"Kidney biopsy needle-18G,20cm length",,Medical supply,N/A,,,3,"Kidney biopsy needle-18G,20cm length",Medical Supply Items,CONCEPT-SET
ab7ff2ef-1c20-4903-9189-4840d5520946,,,"Kidney biopsy needle-16G,20cm length",,Medical supply,N/A,,,3,"Kidney biopsy needle-16G,20cm length",Medical Supply Items,CONCEPT-SET
e32f551a-dd88-410e-8d4b-08007f9f451b,,,"Polysulfone filter-Surface area 1.0, low flux m2 gamma sterilization",,Medical supply,N/A,,,3,"Polysulfone filter-Surface area 1.0, low flux m2 gamma sterilization",Medical Supply Items,CONCEPT-SET
d53bc870-de44-42ac-b908-3b755267bf09,,,"Hemodialysis catheter tunneled cuffed, cuff top tip-23 cm length",,Medical supply,N/A,,,3,"Hemodialysis catheter tunneled cuffed, cuff top tip-23 cm length",Medical Supply Items,CONCEPT-SET
ca076293-0386-4b36-bdc4-0fd60d87a61d,,,"Hemodialysis catheter (non-tunneled)-12Fr, 20cm length",,Medical supply,N/A,,,3,"Hemodialysis catheter (non-tunneled)-12Fr, 20cm length",Medical Supply Items,CONCEPT-SET
a441645a-f9b4-460b-97d5-2ab296f78e06,,,Tally Sheet,,Medical supply,N/A,,,3,Tally Sheet,Medical Supply Items,CONCEPT-SET
cec31b96-4056-43b6-8ec1-61756b9f36f2,,,Syringe(AD) -2ml with Needle 23G,,Medical supply,N/A,,,3,Syringe(AD) -2ml with Needle 23G,Medical Supply Items,CONCEPT-SET
da0ae287-cb68-476e-8102-92229f06f876,,,Thick probe(Needle) A25,,Medical supply,N/A,,,3,Thick probe(Needle) A25,Medical Supply Items,CONCEPT-SET
630d024c-c3e1-40ed-a00c-d63747d34e95,,,Halogen Lamp 12V/20 watt for A25,,Medical supply,N/A,,,3,Halogen Lamp 12V/20 watt for A25,Medical Supply Items,CONCEPT-SET
7113e130-b354-4fc5-9cc2-97c7e7b588a9,,,K-wire-2.5mm Diameter with 25cm length,,Medical supply,N/A,,,3,K-wire-2.5mm Diameter with 25cm length,Medical Supply Items,CONCEPT-SET
84476199-18b1-405b-8222-13a4a69bb5e3,,,K-wire-1.8mm Diameter with 25cm length,,Medical supply,N/A,,,3,K-wire-1.8mm Diameter with 25cm length,Medical Supply Items,CONCEPT-SET
bf845fed-8885-47c8-b2e5-07d291db8c84,,,IV giving set,,Medical supply,N/A,,,3,IV giving set,Medical Supply Items,CONCEPT-SET
372b2d23-0a73-4fd9-ba90-778a3fa5367d,,,Reaction Rotor,,Medical supply,N/A,,,3,Reaction Rotor,Medical Supply Items,CONCEPT-SET
80d00414-00dc-4c71-88c9-ce4473d5ae24,,,Bondable Buccal Tubes,,Medical supply,N/A,,,3,Bondable Buccal Tubes,Medical Supply Items,CONCEPT-SET
a49da92c-52af-469b-9dff-6c9b12f4590e,,,G6PD Test tube,,Medical supply,N/A,,,3,G6PD Test tube,Medical Supply Items,CONCEPT-SET
cd678c2a-b544-41cc-9c7a-22f6a70ce538,,,Polypropylene homo polymer sheet-3mm olive,,Medical supply,N/A,,,3,Polypropylene homo polymer sheet-3mm olive,Medical Supply Items,CONCEPT-SET
2002c201-9a41-43aa-b374-1f77e688ba89,,,Polypropylene homo polymer sheet-5mm olive,,Medical supply,N/A,,,3,Polypropylene homo polymer sheet-5mm olive,Medical Supply Items,CONCEPT-SET
bd53a705-a142-4296-91f8-5b296687c80a,,,Polypropylene homo polymer sheet-4mm olive,,Medical supply,N/A,,,3,Polypropylene homo polymer sheet-4mm olive,Medical Supply Items,CONCEPT-SET
b8099047-6bbf-421e-9798-8b558f1630aa,,,Cobas 4800 Plasma Separation card bundle,,Medical supply,N/A,,,3,Cobas 4800 Plasma Separation card bundle,Medical Supply Items,CONCEPT-SET
3514e743-cc5e-45d2-82f2-a927b5314cfd,,,Mosquito Bed Net (LLIN)-180cm x 160cm x 150cm (LxWxH),,Medical supply,N/A,,,3,Mosquito Bed Net (LLIN)-180cm x 160cm x 150cm (LxWxH),Medical Supply Items,CONCEPT-SET
202fdbab-f35c-4a6f-b8a5-095d5d0c3128,,,Lab Wipe-30 X 35cm,,Medical supply,N/A,,,3,Lab Wipe-30 X 35cm,Medical Supply Items,CONCEPT-SET
43e03293-9e9d-4274-8fbc-6e8a031f667e,,,Adhesive Tape-10cm x 5m,,Medical supply,N/A,,,3,Adhesive Tape-10cm x 5m,Medical Supply Items,CONCEPT-SET
75310d99-1640-4163-9be0-f78d4db18b63,,,"Centrifuge-Secondary Tube 5 ml 13x75mm,With cap",,Medical supply,N/A,,,3,"Centrifuge-Secondary Tube 5 ml 13x75mm,With cap",Medical Supply Items,CONCEPT-SET
cc5d41cc-8edb-4d0f-a71a-ce76ded63b88,,,Paster Transfer Pipet-3-4ml sterile individual wrapped,,Medical supply,N/A,,,3,Paster Transfer Pipet-3-4ml sterile individual wrapped,Medical Supply Items,CONCEPT-SET
e7f1b05c-a18a-4ccb-9b29-a5c2b325fded,,,Sample collection kit,,Medical supply,N/A,,,3,Sample collection kit,Medical Supply Items,CONCEPT-SET
d0abfa85-91d6-4053-a863-ab2aebaeb4e6,,,Level 2 Gown with velcro knit cuff-X Large,,Medical supply,N/A,,,3,Level 2 Gown with velcro knit cuff-X Large,Medical Supply Items,CONCEPT-SET
91181163-85b8-4734-ab77-4d9bb034b7b8,,,Level 2 Gown with tie back and elastic cuff-X Large,,Medical supply,N/A,,,3,Level 2 Gown with tie back and elastic cuff-X Large,Medical Supply Items,CONCEPT-SET
b2a5d672-4279-4390-9278-870546ca025e,,,GNI fluorescent lamp,,Medical supply,N/A,,,3,GNI fluorescent lamp,Medical Supply Items,CONCEPT-SET
0b7058a7-9a3c-4bca-ae7e-98f7c74b4798,,,Level 3 Gown white cuff-large,,Medical supply,N/A,,,3,Level 3 Gown white cuff-large,Medical Supply Items,CONCEPT-SET
adefa41e-e529-49c6-b9e2-37e65c734e93,,,St. Jude masters series mitral Mechanical  heart Valve standard cuff-Size 29mm,,Medical supply,N/A,,,3,St. Jude masters series mitral Mechanical  heart Valve standard cuff-Size 29mm,Medical Supply Items,CONCEPT-SET
3e472cde-63e3-4d01-90b3-d2e6ce1b1ee0,,,Level 2 Gown with tie back and elastic cuff-large,,Medical supply,N/A,,,3,Level 2 Gown with tie back and elastic cuff-large,Medical Supply Items,CONCEPT-SET
8fad3773-b57c-4e76-9efd-2c51a3807b2f,,,NI service kit,,Medical supply,N/A,,,3,NI service kit,Medical Supply Items,CONCEPT-SET
4e4515f7-5eea-434d-be60-3d5cd9afb32e,,,St. Jude masters series mitral Mechanical  heart Valve standard cuff-Size 27mm,,Medical supply,N/A,,,3,St. Jude masters series mitral Mechanical  heart Valve standard cuff-Size 27mm,Medical Supply Items,CONCEPT-SET
b7c95a2f-770c-4848-b011-38870b68df6f,,,BD Vacutainer F22 tube,,Medical supply,N/A,,,3,BD Vacutainer F22 tube,Medical Supply Items,CONCEPT-SET
db896815-6093-48b1-a671-8c6606a062a8,,,Level 2 Gown with velcro knit cuff-large,,Medical supply,N/A,,,3,Level 2 Gown with velcro knit cuff-large,Medical Supply Items,CONCEPT-SET
17bfdc2d-30a9-4b7a-805d-4e5891ad21c6,,,St. Jude masters series mitral Mechanical  heart Valve standard cuff-Size 31mm,,Medical supply,N/A,,,3,St. Jude masters series mitral Mechanical  heart Valve standard cuff-Size 31mm,Medical Supply Items,CONCEPT-SET
72202d0f-c668-448e-9d88-be08e71f98f2,,,Level 3 Gown white cuff-X Large,,Medical supply,N/A,,,3,Level 3 Gown white cuff-X Large,Medical Supply Items,CONCEPT-SET
ad0057a6-a6b2-4b1b-b978-9933510146f1,,,St. Jude masters series mitral Mechanical  heart Valve standard cuff-Size 25mm,,Medical supply,N/A,,,3,St. Jude masters series mitral Mechanical  heart Valve standard cuff-Size 25mm,Medical Supply Items,CONCEPT-SET
476be6d9-e982-4bf4-b1f8-02fd903f7e13,,,BD Vacutainer KE2 tube 6ml,,Medical supply,N/A,,,3,BD Vacutainer KE2 tube 6ml,Medical Supply Items,CONCEPT-SET
adbcc532-1f5c-4993-a1ad-28ec389e7034,,,Wire Splint-Hand,,Medical supply,N/A,,,3,Wire Splint-Hand,Medical Supply Items,CONCEPT-SET
20d8e6e8-909c-461d-a7c0-dda9e5709949,,,Wire Splint-Leg,,Medical supply,N/A,,,3,Wire Splint-Leg,Medical Supply Items,CONCEPT-SET
fff399db-9a85-4b4b-92e7-5266cdf0687d,,,Blood Collecting Bag Penta,,Medical supply,N/A,,,3,Blood Collecting Bag Penta,Medical Supply Items,CONCEPT-SET
2248032c-324f-42ce-9876-67c8a60be7ef,,,Vacutainer needle-20G ,,Medical supply,N/A,,,3,Vacutainer needle-20G ,Medical Supply Items,CONCEPT-SET
0dd03ed2-dc91-40e7-9a70-4e87ed4be239,,,Vacutainer serum separator tube-with red top 3.5ml,,Medical supply,N/A,,,3,Vacutainer serum separator tube-with red top 3.5ml,Medical Supply Items,CONCEPT-SET
3014a473-ff11-4170-990b-ba81ab9053f3,,,Hood,,Medical supply,N/A,,,3,Hood,Medical Supply Items,CONCEPT-SET
740edc49-64ed-4c2c-84dc-e015f125d1e1,,,Belt,,Medical supply,N/A,,,3,Belt,Medical Supply Items,CONCEPT-SET
28c0536a-ddec-4a34-b8f6-f70fa2ab93ee,,,Replacement hoods of 25,,Medical supply,N/A,,,3,Replacement hoods of 25,Medical Supply Items,CONCEPT-SET
1c68d317-bae4-49b4-abaf-a30e8feba517,,,Catheter Ureteral-16CH,,Medical supply,N/A,,,3,Catheter Ureteral-16CH,Medical Supply Items,CONCEPT-SET
8d1971a8-6b85-4eab-90bb-2dcb55dc7736,,,Laboratory Supplies - Urine cup plastic 40ml capacity,,Medical supply,N/A,,,3,Laboratory Supplies - Urine cup plastic 40ml capacity,Medical Supply Items,CONCEPT-SET
10f45f46-b04c-4b51-b802-6df60af02fe7,,,Slide Box hinged plastic holds 100 slides,,Medical supply,N/A,,,3,Slide Box hinged plastic holds 100 slides,Medical Supply Items,CONCEPT-SET
c8a06b2c-3fe9-4f0d-b423-459edfd64f16,,,"Laboratory Supplies -  Microscope Lens cleaning solution, non flammable: 2 oz",,Medical supply,N/A,,,3,"Laboratory Supplies -  Microscope Lens cleaning solution, non flammable: 2 oz",Medical Supply Items,CONCEPT-SET
41c9b73a-9fe9-468e-b1fc-ccf464c85d14,,,Brown glass bottle-500ml,,Medical supply,N/A,,,3,Brown glass bottle-500ml,Medical Supply Items,CONCEPT-SET
8ffb7ae2-d5fa-4bff-9c49-ed8460bc86e1,,,Battery Holster,,Medical supply,N/A,,,3,Battery Holster,Medical Supply Items,CONCEPT-SET
70f30e0b-498a-44fd-87c2-92673ce106cc,,,Laboratory Supplies - Microscope Lens cleaning tissue paper lint free:  4x6 inch W(10.1x15.2 cm) sheets per book,,Medical supply,N/A,,,3,Laboratory Supplies - Microscope Lens cleaning tissue paper lint free:  4x6 inch W(10.1x15.2 cm) sheets per book,Medical Supply Items,CONCEPT-SET
81306c37-f11d-4896-9876-ee3818901804,,,"Laboratory Supplies - Stool Specimen Container disposable, polypropylene, with Cover",,Medical supply,N/A,,,3,"Laboratory Supplies - Stool Specimen Container disposable, polypropylene, with Cover",Medical Supply Items,CONCEPT-SET
dd29571c-22ca-4d12-aa95-ef5085d34322,,,Weighing paper disposable,,Medical supply,N/A,,,3,Weighing paper disposable,Medical Supply Items,CONCEPT-SET
acdd4128-3de1-4df7-a4a4-cb68c9e43bba,,,Microscope Slide-Frosted 75mmx25mm x 1mm thick,,Medical supply,N/A,,,3,Microscope Slide-Frosted 75mmx25mm x 1mm thick,Medical Supply Items,CONCEPT-SET
2e6d9ba9-bd30-4912-ae9f-98f12ab7f93b,,,Gauze Dressing-2 In x 2 In,,Medical supply,N/A,,,3,Gauze Dressing-2 In x 2 In,Medical Supply Items,CONCEPT-SET
bf8733c7-3089-4a35-8510-18c5e56a0ca3,,,"Laboratory Supplies - Conical test tube , Graduated 10ml, plastic",,Medical supply,N/A,,,3,"Laboratory Supplies - Conical test tube , Graduated 10ml, plastic",Medical Supply Items,CONCEPT-SET
3de2c43b-7c68-4b9b-84eb-1079c7210b62,,,Autoclave Indicator  Tape-1.9cm x 5m,,Medical supply,N/A,,,3,Autoclave Indicator  Tape-1.9cm x 5m,Medical Supply Items,CONCEPT-SET
7f537d6e-c162-4bd0-8d34-48ece11419f4,,,Gauze Bandage-8cm x 4m,,Medical supply,N/A,,,3,Gauze Bandage-8cm x 4m,Medical Supply Items,CONCEPT-SET
b423ffe5-9372-4d4b-8ecc-611cec5446ce,,,Polyamide Monofilament - Gauge 0.2(10/0) 38cm on 6mm 3/8 Circle Spatula Single Armed Needle,,Medical supply,N/A,,,3,Polyamide Monofilament - Gauge 0.2(10/0) 38cm on 6mm 3/8 Circle Spatula Single Armed Needle,Medical Supply Items,CONCEPT-SET
c4ee21c2-4af9-49db-a7e2-bb49cd6c9046,,,Pump Breast Manual Plastic-30ml,,Medical supply,N/A,,,3,Pump Breast Manual Plastic-30ml,Medical Supply Items,CONCEPT-SET
ef626cf9-7d56-4b2e-855e-231858a4663f,,,Adhesive Plaster Zinc Oxide-2.5 cm x 5 m,,Medical supply,N/A,,,3,Adhesive Plaster Zinc Oxide-2.5 cm x 5 m,Medical Supply Items,CONCEPT-SET
c2883911-e20c-4cf3-80c8-a2df1e7a0fc0,,,Colostomy Bag Adhesive Regulator Closed - 25cmx14cm 30mm Opening Pediatric,,Medical supply,N/A,,,3,Colostomy Bag Adhesive Regulator Closed - 25cmx14cm 30mm Opening Pediatric,Medical Supply Items,CONCEPT-SET
5ac2b026-3617-4bb0-99f9-bd5e6b57e281,,,Laboratory - disposable plastic citrated ESR graduated pipette tube-total length of 200mm and graduation from 0-150mm increment of 1mm,,Medical supply,N/A,,,3,Laboratory - disposable plastic citrated ESR graduated pipette tube-total length of 200mm and graduation from 0-150mm increment of 1mm,Medical Supply Items,CONCEPT-SET
0b3515cb-4edd-4a34-b89d-d4db5473e910,,,Tracheostomy Tube 7.0 mm with 90 curvature armoured with low Pressure Cuff Universal inflation funnel and pilot balloon metallic,,Medical supply,N/A,,,3,Tracheostomy Tube 7.0 mm with 90 curvature armoured with low Pressure Cuff Universal inflation funnel and pilot balloon metallic,Medical Supply Items,CONCEPT-SET
e12d2d40-a547-4816-814b-0bf2c9c037e4,,,PPIUCD - Postpartum CU T 380 A IUD,,Medical supply,N/A,,,3,PPIUCD - Postpartum CU T 380 A IUD,Medical Supply Items,CONCEPT-SET
cba21c2c-1a77-4d31-ab16-8f1be0009328,,,Nelaton Catheter-4CH,,Medical supply,N/A,,,3,Nelaton Catheter-4CH,Medical Supply Items,CONCEPT-SET
d7dd0bb7-50e3-4e4e-b508-ab85eadaaec6,,,First Responder Trauma Bag,,Medical supply,N/A,,,3,First Responder Trauma Bag,Medical Supply Items,CONCEPT-SET
d4f17ece-5257-4038-98c4-029bb698490d,,,Geenius Reader,,Medical supply,N/A,,,3,Geenius Reader,Medical Supply Items,CONCEPT-SET
493e1742-fb59-4fa3-8f15-735a1cf11c73,,,Cannula Nasal Pediatric ( Nasal prong),,Medical supply,N/A,,,3,Cannula Nasal Pediatric ( Nasal prong),Medical Supply Items,CONCEPT-SET
61a30eb0-8046-40c9-8989-4fe77fbf5e74,,,First Responder Backpack 50 L TRM-27,,Medical supply,N/A,,,3,First Responder Backpack 50 L TRM-27,Medical Supply Items,CONCEPT-SET
501ad396-4e6b-4836-ab0d-2124dcac5803,,,"Test Tube Plug, Non-Sterile, for Centrifuge Tube 5",,Medical supply,N/A,,,3,"Test Tube Plug, Non-Sterile, for Centrifuge Tube 5",Medical Supply Items,CONCEPT-SET
1c5d8684-682c-430b-a2be-beabc415d4e0,,,Mersilk Braided Black-Gauge 2.0(3/0) 75cm on 26mm 1/2 Circle Cutting Needle,,Medical supply,N/A,,,3,Mersilk Braided Black-Gauge 2.0(3/0) 75cm on 26mm 1/2 Circle Cutting Needle,Medical Supply Items,CONCEPT-SET
e79a16af-9928-4042-a3ff-a4bd4a18ab98,,,Insertion/removal accessories for implanol -For 50 insertion/removal procedures,,Medical supply,N/A,,,3,Insertion/removal accessories for implanol -For 50 insertion/removal procedures,Medical Supply Items,CONCEPT-SET
9d41a507-294d-4035-8081-e92dc7e2ea32,,,Mersilk Braided Black-Gauge 3.0(2/0) 75cm on 33mm 1/2 Circle Cutting Needle,,Medical supply,N/A,,,3,Mersilk Braided Black-Gauge 3.0(2/0) 75cm on 33mm 1/2 Circle Cutting Needle,Medical Supply Items,CONCEPT-SET
afea67c3-fbbb-4082-88ce-e7de5108501f,,,"Paster Transfer Pipet-Disposable, 40 ul, Plastic,",,Medical supply,N/A,,,3,"Paster Transfer Pipet-Disposable, 40 ul, Plastic,",Medical Supply Items,CONCEPT-SET
1ef0cd75-d7b6-442a-aa7d-77e8d789efd5,,,Blood infusion set for pediatric (Iv Blood transfusion),,Medical supply,N/A,,,3,Blood infusion set for pediatric (Iv Blood transfusion),Medical Supply Items,CONCEPT-SET
e93c1dd3-a396-460f-a8d7-418e010a5e45,,,"Prolene Double arm round needle-8/0, 90cm on 17mm",,Medical supply,N/A,,,3,"Prolene Double arm round needle-8/0, 90cm on 17mm",Medical Supply Items,CONCEPT-SET
036ce204-5788-4771-afd6-4280a3f9ca2f,,,Hernia-Mesh 11cm x 6cm,,Medical supply,N/A,,,3,Hernia-Mesh 11cm x 6cm,Medical Supply Items,CONCEPT-SET
522a262c-1730-41ef-937c-48dfd5a4255e,,,Surgical Gown-small,,Medical supply,N/A,,,3,Surgical Gown-small,Medical Supply Items,CONCEPT-SET
a1fe8995-bcce-4270-b1f6-60dba59aa94d,,,Plastic droper-Non sterile 5ml graduated mark with  holding size 7ml of liquid with graduated marking in 0.5ml increments,,Medical supply,N/A,,,3,Plastic droper-Non sterile 5ml graduated mark with  holding size 7ml of liquid with graduated marking in 0.5ml increments,Medical Supply Items,CONCEPT-SET
8f1d66dc-e5b1-4954-8fb9-5343561c08b7,,,Tracheostomy Tube-2.0 mm with 90 curvature armoured with low Pressure Cuff Universal inflation fun...,,Medical supply,N/A,,,3,Tracheostomy Tube-2.0 mm with 90 curvature armoured with low Pressure Cuff Universal inflation fun...,Medical Supply Items,CONCEPT-SET
7116bf11-7273-4fb1-ade9-4499bc19f9e7,,,Surgical Gown-Medium,,Medical supply,N/A,,,3,Surgical Gown-Medium,Medical Supply Items,CONCEPT-SET
ac4ead59-fe3f-48de-b7e5-a80c925acb26,,,oxygen Nasal cannula(prong) - Neonatal,,Medical supply,N/A,,,3,oxygen Nasal cannula(prong) - Neonatal,Medical Supply Items,CONCEPT-SET
bc222c27-ea5f-4401-b6ec-fc066c6e19b1,,,"Prolene Double arm round needle-10/0, 90cm on 17mm",,Medical supply,N/A,,,3,"Prolene Double arm round needle-10/0, 90cm on 17mm",Medical Supply Items,CONCEPT-SET
c3aa6cd3-504a-4355-bbaa-7900de22a4db,,,Hernia-Mesh 15cm x 15cm,,Medical supply,N/A,,,3,Hernia-Mesh 15cm x 15cm,Medical Supply Items,CONCEPT-SET
cf513906-2665-496d-955e-eb3e962dbdbe,,,"Prolene Double arm round needle-9/0, 90cm on 17mm",,Medical supply,N/A,,,3,"Prolene Double arm round needle-9/0, 90cm on 17mm",Medical Supply Items,CONCEPT-SET
b2417945-fe10-4844-af2a-f5bcfef01385,,,Mask-Of N95,,Medical supply,N/A,,,3,Mask-Of N95,Medical Supply Items,CONCEPT-SET
f64ad57d-94a8-4fdb-91d5-f1c1e643bfe7,,,Naso Gastric Tube Sterile Adult-18CH,,Medical supply,N/A,,,3,Naso Gastric Tube Sterile Adult-18CH,Medical Supply Items,CONCEPT-SET
bf8a4cac-9090-4b11-b4c1-d776d2429862,,,Naso Gastric Tube Sterile Infant-8CH,,Medical supply,N/A,,,3,Naso Gastric Tube Sterile Infant-8CH,Medical Supply Items,CONCEPT-SET
d77e620e-609a-4381-8464-8020c94d0302,,,Naso Gastric Tube Sterile Infant-4CH,,Medical supply,N/A,,,3,Naso Gastric Tube Sterile Infant-4CH,Medical Supply Items,CONCEPT-SET
a46aab0b-e4b0-45a9-8ee4-24d1d5d5830d,,,Naso Gastric Tube Sterile Infant-6CH,,Medical supply,N/A,,,3,Naso Gastric Tube Sterile Infant-6CH,Medical Supply Items,CONCEPT-SET
aa1bce24-0a3a-44cb-b2e0-2ac57f7c4e1d,,,Naso Gastric Tube Sterile Adult-16CH,,Medical supply,N/A,,,3,Naso Gastric Tube Sterile Adult-16CH,Medical Supply Items,CONCEPT-SET
10a629de-dea8-4945-8868-5252c783064a,,,Pump Breast-Manual Plastic 30ml,,Medical supply,N/A,,,3,Pump Breast-Manual Plastic 30ml,Medical Supply Items,CONCEPT-SET
ba094864-3b54-46b1-85fa-45e9a8f5173b,,,"Google-indirect vent,wraparound lens,opticalclass",,Medical supply,N/A,,,3,"Google-indirect vent,wraparound lens,opticalclass",Medical Supply Items,CONCEPT-SET
c3133db7-e26c-4e6e-af4e-089eb0329fff,,,Anti-theft lock,,Medical supply,N/A,,,3,Anti-theft lock,Medical Supply Items,CONCEPT-SET
ead98746-4c71-4bbc-b398-962d27c99a77,,,Plastic Dropper Non - sterile Graduated up to 5ml,,Medical supply,N/A,,,3,Plastic Dropper Non - sterile Graduated up to 5ml,Medical Supply Items,CONCEPT-SET
